age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income_bracket
65, Private, HS-grad,9, Divorced, Other-service, Other-relative, White, Female,0,0,14, United-States, <=50K
63, Private, HS-grad,9, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,72, United-States, <=50K
51, Private, HS-grad,9, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,43, United-States, <=50K
40, Private, HS-grad,9, Divorced, Exec-managerial, Unmarried, White, Female,0,625,52, United-States, <=50K
47, Private, HS-grad,9, Divorced, Exec-managerial, Unmarried, White, Female,0,0,43, United-States, <=50K
26, Private, HS-grad,9, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,41, United-States, <=50K
45, Private, HS-grad,9, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,46, United-States, <=50K
61, Private, HS-grad,9, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,82, United-States, <=50K
49, Self-emp-not-inc, HS-grad,9, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,28, United-States, <=50K
46, Private, HS-grad,9, Divorced, Priv-house-serv, Unmarried, White, Female,0,0,28, Ecuador, <=50K
39, Private, HS-grad,9, Divorced, Priv-house-serv, Unmarried, White, Female,0,0,22, United-States, <=50K
62, Private, HS-grad,9, Divorced, Priv-house-serv, Unmarried, Black, Female,0,0,99, United-States, <=50K
47, Private, HS-grad,9, Divorced, Priv-house-serv, Not-in-family, White, Female,0,0,4, United-States, <=50K
36, Private, HS-grad,9, Divorced, Handlers-cleaners, Unmarried, White, Female,0,0,37, United-States, <=50K
44, Private, HS-grad,9, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,56, United-States, <=50K
37, Private, HS-grad,9, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,56, United-States, <=50K
49, Local-gov, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,594,0,10, United-States, <=50K
23, Private, HS-grad,9, Divorced, Other-service, Own-child, White, Female,0,0,10, United-States, <=50K
58, Self-emp-not-inc, HS-grad,9, Divorced, Farming-fishing, Unmarried, White, Female,0,0,10, United-States, <=50K
37, State-gov, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,12, Puerto-Rico, <=50K
37, Private, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,12, United-States, <=50K
26, Private, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female,0,0,12, United-States, <=50K
37, Private, HS-grad,9, Divorced, Exec-managerial, Unmarried, White, Female,0,0,12, United-States, <=50K
58, Private, HS-grad,9, Divorced, Sales, Not-in-family, White, Female,0,0,15, United-States, <=50K
40, Self-emp-inc, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,15, ?, <=50K
42, Private, HS-grad,9, Divorced, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
31, Private, HS-grad,9, Divorced, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
64, Private, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female,0,0,15, United-States, <=50K
49, Private, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,16, United-States, <=50K
57, Local-gov, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,16, United-States, <=50K
72, Private, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female,0,0,16, United-States, <=50K
32, Private, HS-grad,9, Divorced, Other-service, Not-in-family, Black, Female,0,0,16, United-States, <=50K
71, Private, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female,0,0,16, United-States, <=50K
67, Self-emp-not-inc, HS-grad,9, Divorced, Exec-managerial, Not-in-family, White, Female,3273,0,16, United-States, <=50K
39, Private, HS-grad,9, Divorced, Priv-house-serv, Unmarried, Black, Female,0,0,16, United-States, <=50K
74, Private, HS-grad,9, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,16, United-States, <=50K
48, Private, HS-grad,9, Divorced, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
65, Private, HS-grad,9, Divorced, Sales, Not-in-family, White, Female,0,0,20, United-States, <=50K
67, Private, HS-grad,9, Divorced, Sales, Not-in-family, White, Female,0,0,20, United-States, <=50K
61, Federal-gov, HS-grad,9, Divorced, Adm-clerical, Own-child, Black, Female,0,0,20, United-States, <=50K
30, Private, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,20, United-States, <=50K
38, Private, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,20, United-States, <=50K
47, Private, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,20, United-States, <=50K
75, Local-gov, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,20, United-States, <=50K
38, State-gov, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,2036,0,20, United-States, <=50K
58, Private, HS-grad,9, Divorced, Other-service, Unmarried, Black, Female,0,0,20, United-States, <=50K
49, Private, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
37, Private, HS-grad,9, Divorced, Other-service, Not-in-family, Black, Female,0,0,20, United-States, <=50K
38, Private, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
73, Private, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
48, Private, HS-grad,9, Divorced, Other-service, Not-in-family, Black, Female,0,0,20, United-States, <=50K
67, Self-emp-not-inc, HS-grad,9, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,20, United-States, <=50K
53, Private, HS-grad,9, Divorced, Priv-house-serv, Not-in-family, White, Female,0,0,20, United-States, <=50K
28, Private, HS-grad,9, Divorced, Transport-moving, Unmarried, Black, Female,0,0,20, United-States, <=50K
30, Private, HS-grad,9, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,20, United-States, <=50K
34, Private, HS-grad,9, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,20, United-States, <=50K
58, Private, HS-grad,9, Divorced, Sales, Not-in-family, White, Female,0,0,24, United-States, <=50K
59, Self-emp-not-inc, HS-grad,9, Divorced, Other-service, Own-child, White, Female,0,0,24, United-States, <=50K
67, Local-gov, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female,0,0,24, United-States, <=50K
43, Private, HS-grad,9, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,24, United-States, <=50K
37, Private, HS-grad,9, Divorced, Sales, Unmarried, White, Female,0,0,25, Canada, <=50K
36, Private, HS-grad,9, Divorced, Sales, Unmarried, Black, Female,0,0,25, United-States, <=50K
31, Private, HS-grad,9, Divorced, Sales, Unmarried, White, Female,0,0,25, United-States, <=50K
52, Private, HS-grad,9, Divorced, Sales, Unmarried, White, Female,0,0,25, United-States, <=50K
65, Private, HS-grad,9, Divorced, Sales, Unmarried, White, Female,0,0,25, ?, <=50K
61, Private, HS-grad,9, Divorced, Sales, Unmarried, White, Female,0,2754,25, United-States, <=50K
30, Private, HS-grad,9, Divorced, Sales, Not-in-family, White, Female,0,0,25, United-States, <=50K
46, Local-gov, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,25, United-States, <=50K
26, Local-gov, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,25, United-States, <=50K
42, State-gov, HS-grad,9, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,25, United-States, <=50K
58, Private, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,25, United-States, <=50K
50, Private, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,25, United-States, <=50K
29, Private, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female,0,0,25, United-States, <=50K
31, Private, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female,0,0,25, United-States, <=50K
38, Private, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female,0,0,25, United-States, <=50K
32, State-gov, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female,0,0,25, United-States, <=50K
34, Private, HS-grad,9, Divorced, Prof-specialty, Unmarried, White, Female,0,0,25, United-States, <=50K
46, Private, HS-grad,9, Divorced, Priv-house-serv, Not-in-family, White, Female,0,0,25, United-States, <=50K
34, Private, HS-grad,9, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,25, United-States, <=50K
59, Private, HS-grad,9, Divorced, Sales, Unmarried, White, Female,0,1762,30, United-States, <=50K
48, Private, HS-grad,9, Divorced, Sales, Unmarried, White, Female,0,0,30, United-States, <=50K
26, Private, HS-grad,9, Divorced, Sales, Unmarried, White, Female,0,0,30, United-States, <=50K
24, Private, HS-grad,9, Divorced, Sales, Unmarried, White, Female,0,0,30, United-States, <=50K
46, Private, HS-grad,9, Divorced, Sales, Unmarried, White, Female,0,0,30, United-States, <=50K
32, Private, HS-grad,9, Divorced, Sales, Unmarried, Black, Female,0,0,30, United-States, <=50K
40, Private, HS-grad,9, Divorced, Sales, Unmarried, White, Female,0,0,30, United-States, <=50K
46, Private, HS-grad,9, Divorced, Sales, Not-in-family, White, Female,0,0,30, United-States, <=50K
35, Private, HS-grad,9, Divorced, Sales, Not-in-family, White, Female,0,0,30, United-States, <=50K
20, Self-emp-not-inc, HS-grad,9, Divorced, Sales, Not-in-family, White, Female,0,0,30, United-States, <=50K
48, Private, HS-grad,9, Divorced, Sales, Not-in-family, White, Female,0,0,30, United-States, <=50K
26, State-gov, HS-grad,9, Divorced, Adm-clerical, Own-child, White, Female,0,0,30, United-States, <=50K
46, Local-gov, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,30, United-States, <=50K
40, Private, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,30, United-States, <=50K
48, Private, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,30, United-States, <=50K
22, Private, HS-grad,9, Divorced, Tech-support, Unmarried, White, Female,0,0,30, Germany, <=50K
46, Private, HS-grad,9, Divorced, Tech-support, Not-in-family, White, Female,0,0,30, United-States, <=50K
36, Private, HS-grad,9, Divorced, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
41, Private, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,30, United-States, <=50K
35, Private, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,30, United-States, <=50K
42, Private, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,30, United-States, <=50K
33, Private, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,30, United-States, <=50K
23, Private, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,30, United-States, <=50K
31, Private, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,30, United-States, <=50K
37, Private, HS-grad,9, Divorced, Other-service, Unmarried, Black, Female,0,0,30, United-States, <=50K
45, Private, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female,0,0,30, United-States, <=50K
37, Private, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female,0,0,30, United-States, <=50K
37, Private, HS-grad,9, Divorced, Other-service, Not-in-family, Black, Female,0,0,30, United-States, <=50K
51, Private, HS-grad,9, Divorced, Other-service, Other-relative, Black, Female,0,0,30, United-States, <=50K
29, Private, HS-grad,9, Divorced, Prof-specialty, Not-in-family, Other, Female,0,0,30, Germany, <=50K
34, Private, HS-grad,9, Divorced, Priv-house-serv, Unmarried, Black, Female,0,0,30, United-States, <=50K
57, Local-gov, HS-grad,9, Divorced, Handlers-cleaners, Not-in-family, Black, Female,0,0,30, United-States, <=50K
47, Private, HS-grad,9, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,30, United-States, <=50K
29, Private, HS-grad,9, Divorced, Sales, Unmarried, White, Female,0,0,32, United-States, <=50K
31, Private, HS-grad,9, Divorced, Sales, Not-in-family, White, Female,0,0,32, United-States, <=50K
49, Private, HS-grad,9, Divorced, Sales, Not-in-family, White, Female,0,0,32, United-States, <=50K
58, Private, HS-grad,9, Divorced, Sales, Other-relative, White, Female,0,0,32, United-States, <=50K
56, Private, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,32, United-States, <=50K
40, Private, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,32, United-States, <=50K
24, Private, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,32, United-States, <=50K
47, Private, HS-grad,9, Divorced, Other-service, Own-child, White, Female,0,0,32, United-States, <=50K
30, Private, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,32, United-States, <=50K
49, Private, HS-grad,9, Divorced, Other-service, Unmarried, Black, Female,0,0,32, United-States, <=50K
33, Private, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,32, United-States, <=50K
38, Private, HS-grad,9, Divorced, Other-service, Unmarried, Black, Female,0,0,32, United-States, <=50K
47, Private, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,32, United-States, <=50K
41, Private, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,32, United-States, <=50K
69, Private, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female,0,0,32, United-States, <=50K
30, Local-gov, HS-grad,9, Divorced, Protective-serv, Own-child, White, Female,0,0,32, United-States, <=50K
70, Private, HS-grad,9, Divorced, Protective-serv, Not-in-family, White, Female,0,0,32, United-States, <=50K
37, Private, HS-grad,9, Divorced, Machine-op-inspct, Other-relative, White, Female,0,0,32, United-States, <=50K
53, Private, HS-grad,9, Divorced, Sales, Own-child, White, Female,0,0,35, United-States, <=50K
27, Private, HS-grad,9, Divorced, Sales, Own-child, White, Female,0,0,35, United-States, <=50K
34, Private, HS-grad,9, Divorced, Sales, Own-child, White, Female,0,0,35, United-States, <=50K
54, Private, HS-grad,9, Divorced, Sales, Unmarried, White, Female,0,0,35, United-States, <=50K
53, Private, HS-grad,9, Divorced, Sales, Not-in-family, White, Female,0,0,35, United-States, <=50K
45, Private, HS-grad,9, Divorced, Sales, Not-in-family, White, Female,0,0,35, United-States, <=50K
37, State-gov, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,35, United-States, <=50K
37, Local-gov, HS-grad,9, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,35, United-States, <=50K
50, Private, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,35, United-States, <=50K
30, Private, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,35, United-States, <=50K
34, Private, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,35, United-States, <=50K
47, Private, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,1504,35, United-States, <=50K
42, Private, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,35, United-States, <=50K
33, Federal-gov, HS-grad,9, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,35, United-States, <=50K
36, Private, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,35, United-States, <=50K
47, Local-gov, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,35, United-States, <=50K
45, Local-gov, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,35, United-States, <=50K
31, Private, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,35, United-States, <=50K
64, Local-gov, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K
25, Local-gov, HS-grad,9, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, United-States, <=50K
48, Private, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K
49, Private, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K
28, Private, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K
38, Private, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K
61, Private, HS-grad,9, Divorced, Adm-clerical, Other-relative, Black, Female,0,0,35, United-States, <=50K
56, Private, HS-grad,9, Divorced, Adm-clerical, Other-relative, Amer-Indian-Eskimo, Female,0,0,35, United-States, <=50K
43, Private, HS-grad,9, Divorced, Tech-support, Unmarried, Black, Female,0,0,35, United-States, <=50K
32, Private, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,35, United-States, <=50K
49, Private, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,35, United-States, <=50K
28, Private, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,35, United-States, <=50K
45, Private, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,35, United-States, <=50K
58, Private, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,35, United-States, <=50K
26, Private, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,35, United-States, <=50K
35, Private, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K
35, Private, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K
48, Private, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K
43, Private, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K
43, Private, HS-grad,9, Divorced, Other-service, Not-in-family, Black, Female,0,1762,35, United-States, <=50K
